numerical_file_id,file_id,file_name,file_type
4056934055556404,BAACAgIAAxkBAAIZxmVgLTCT9-HCs0NaSDGX3LEEA5k6AALIBwACz9nxSkZCLURpv9sMMwQ,Waterhouse-Friderichsen syndrome.mp4,Video
4679625867246716,BAACAgIAAxkBAAIZx2VgLTDBVL0L0nN8SJTQDYTXcp8QAALJBwACz9nxSs8HB3TCUuVNMwQ,Zollinger-Ellison syndrome.mp4,Video
1939492988935585,BQACAgIAAxkBAAIZyGVgLTAN8cCdCNpmVwLyaeGTsevEAAKIBwACz9nxSi-eRE7rWa-0MwQ,5-alpha-reductase deficiency.mp4,Document
3175466770446452,BQACAgIAAxkBAAIZyWVgLTBScue_dIz5aPxeNjHnzdtFAAKJBwACz9nxStbMo8YSOUc7MwQ,Acromegaly.mp4,Document
5316462899127507,BQACAgIAAxkBAAIZymVgLTAKlsqHlq4qhqnsKLHib63nAAKKBwACz9nxStBHdKOtfpMiMwQ,Addison's disease.mp4,Document
6925289388409099,BQACAgIAAxkBAAIZy2VgLTClvQs9ycv50jfPXdEbAVT2AAKNBwACz9nxSi87MA4x4fbxMwQ,Androgen insensitivity syndrome.mp4,Document
7749060598545201,BAACAgIAAxkBAAIZzGVgLTDlNIWzjNq2301W0wABvKwh9gACjgcAAs_Z8UpKzOSDiV_dAAEzBA,Calcitonin.mp4,Video
0872961663156020,BAACAgIAAxkBAAIZzWVgLTAqDOhKY9Y9a94eVr0PqAUaAAKPBwACz9nxShG1z51Pw3i8MwQ,Calcitonin.mp4,Video
5593090245283379,BQACAgIAAxkBAAIZzmVgLTCOpeMzgZKnVV3dyXbFGT--AAKQBwACz9nxSgK9JD8hpBCIMwQ,Carcinoid syndrome.mp4,Document
4588787788255997,BQACAgIAAxkBAAIZz2VgLTAJB5haJFe946DMUE084uwSAAKRBwACz9nxSrp-FJUjWY7QMwQ,Congenital adrenal hyperplasia.mp4,Document
2742889969311999,BAACAgIAAxkBAAIZ0GVgLTCnn_GMplZNQvA2FqsP-e2LAAKSBwACz9nxSqow9P7ed9AfMwQ,Constitutional growth delay.mp4,Video
9502049955057628,BAACAgIAAxkBAAIZ0WVgLTBGG5I2wPXHxzwczsyk3AUYAAKTBwACz9nxSt2QohpwoWI_MwQ,Cortisol.mp4,Video
1745858476587146,BAACAgIAAxkBAAIZ0mVgLTBRGZNR_GeuKUw0YvYhLGeEAAKUBwACz9nxSurkDgf7ioH5MwQ,Cushing's syndrome.mp4,Video
8963790523819268,BQACAgIAAxkBAAIZ02VgLTD1E71ZX54K0kJNn2Go-QeBAAKVBwACz9nxSvdRb4h_feHzMwQ,Delayed puberty.mp4,Document
0743645083019741,BAACAgIAAxkBAAIZ1GVgLTAHRRe58x48r4sOL_pgTjQ-AAKWBwACz9nxSt3TW7G_Na4iMwQ,Diabetes insipidus.mp4,Video
9139915746429944,BAACAgIAAxkBAAIZ1WVgLTCYNEao1LzPefoJEOOZa2PvAAKXBwACz9nxSsrhzorx-RprMwQ,Diabetes mellitus.mp4,Video
1628569835522607,BAACAgIAAxkBAAIZ1mVgLTCW1rZfZmTZwOpwDhkBB2MGAAKYBwACz9nxSiFzRyl8uGb-MwQ,Endocrine anatomy and physiology.mp4,Video
2666733369420116,BAACAgIAAxkBAAIZ12VgLTBC2WdxBPsQXiAPzv59_MFQAAKZBwACz9nxSmkfzBqfYtjsMwQ,Euthyroid sick syndrome.mp4,Video
4433052909772939,BQACAgIAAxkBAAIZ2GVgLTAejh7niF4aK4bcRHX_P5Z-AAKaBwACz9nxSgGQf5DXdD8SMwQ,Gigantism.mp4,Document
4779855304812693,BQACAgIAAxkBAAIZ2WVgLTDCUdyylEUYs0PxS-P02-0NAAKbBwACz9nxSoZIIadQeEVJMwQ,Glucagon.mp4,Document
9816649911148597,BAACAgIAAxkBAAIZ2mVgLTDXu00Vc7rBhuq-XYisEaJPAAKcBwACz9nxSnJWfeHo4It1MwQ,Glucocorticoids.mp4,Video
3302877429837569,BQACAgIAAxkBAAIZ22VgLTD74cePcfJwG02QO5UOWBBKAAKdBwACz9nxSjt0jeVloFVOMwQ,Graves' disease.mp4,Document
6191724734640327,BAACAgIAAxkBAAIZ3GVgLTB-p2Bg7O7wKRQy3lTSe3YqAAKeBwACz9nxStGSM8dPII6wMwQ,Growth hormone and somatostatin.mp4,Video
3612910808007416,BAACAgIAAxkBAAIZ3WVgLTAWr6wgygIRivyVjJRqL5GWAAKfBwACz9nxSiHJbHa_u9xfMwQ,Growth hormone deficiency.mp4,Video
0183161748698610,BAACAgIAAxkBAAIZ3mVgLTCDpM1AMfv9CDDkSe2LmD6VAAKgBwACz9nxSkwrzMQQ6kkVMwQ,Hashimoto's thyroiditis.mp4,Video
2082144114655846,BAACAgIAAxkBAAIZ32VgLTB0GX_vQRn5-e1ZCQxvzqfVAAKhBwACz9nxSjLesG2UHGkcMwQ,Hyperaldosteronism.mp4,Video
5331863024301562,BQACAgIAAxkBAAIZ4GVgLTDo-ZFj1edG4yCSOVCefZF3AAKiBwACz9nxSsDNcqP4hk5zMwQ,Hyperparathyroidism.mp4,Document
6745870676227338,BAACAgIAAxkBAAIZ4WVgLTDY5aRGk9dmHR7QqyPBlWtbAAKkBwACz9nxSvrLX3R2GVTLMwQ,Hyperprolactinemia.mp4,Video
1268291126135173,BAACAgIAAxkBAAIZ4mVgLTB6XLskRA3icQjeAAHut5M6fAACpQcAAs_Z8UqAUlR_JnmEjDME,Hyperthyroidism medications.mp4,Video
7862638515183316,BAACAgIAAxkBAAIZ42VgLTA3grGR9RvNLbqROjbEGJmhAAKmBwACz9nxSuhOxmTSTHH5MwQ,Hyperthyroidism.mp4,Video
5609394172740954,BQACAgIAAxkBAAIZ5GVgLTCtBf-mIZCI5YprWQw32O80AALKBwACz9nxSjyTf91sSttuMwQ,Acid reducing medications.mp4,Document
2280758709789556,BAACAgIAAxkBAAIZ5WVgLTBT1d-L_QrQ1dj1A3qxKTTXAALLBwACz9nxSgg1hBe4g_N4MwQ,Acute cholecystitis.mp4,Video
5448999297250624,BAACAgIAAxkBAAIZ5mVgLTA-X7Li8aMNruH-QWDRNwFoAALMBwACz9nxSqnxXTqtiBl4MwQ,Acute pancreatitis.mp4,Video
6114199074705857,BAACAgIAAxkBAAIZ52VgLTCW3JE1MydKooytlrB_ZpoiAALNBwACz9nxSm6uGyjzuA9SMwQ,Alcoholic liver disease.mp4,Video
3379090142099615,BAACAgIAAxkBAAIZ6GVgLTCIbkwWvIQTw__ShzQMMV-qAALOBwACz9nxSnjCI8jfD_hUMwQ,Antidiarrheals.mp4,Video
2229771587178259,BAACAgIAAxkBAAIZ6WVgLTCxsnEDs-x0O2F25Zf9A2DpAALPBwACz9nxSqfVbjSg6AKVMwQ,Aphthous ulcers.mp4,Video
1490685938772293,BAACAgIAAxkBAAIZ6mVgLTCTTvKTQ4K3ZnDY6WsmV16iAALQBwACz9nxSt6Wzf_4Fp7oMwQ,Appendicitis.mp4,Video
4973687809015007,BAACAgIAAxkBAAIZ62VgLTCZ78fT99yYvHiccqt6GvkcAALRBwACz9nxSlaVv3U_m8khMwQ,Ascending cholangitis.mp4,Video
0849203608607029,BAACAgIAAxkBAAIZ7GVgLTDWXPsa7U3lMCTJKhk0ICTKAALSBwACz9nxSqpYCM4BApgEMwQ,Autoimmune hepatitis.mp4,Video
0239127611445943,BAACAgIAAxkBAAIZ7WVgLTBPfIWaiiNAxJUXihvYPxYdAALTBwACz9nxSqzD1zehIBewMwQ,Benign liver tumors.mp4,Video
1656679251824679,BAACAgIAAxkBAAIZ7mVgLTA2xdvkywjTM4OTQXmxTzrZAALUBwACz9nxSkhqvhc3NZogMwQ,Bile secretion and enterohepatic circulation.mp4,Video
8354989013428610,BAACAgIAAxkBAAIZ72VgLTD_cm-c5dNs4wYbup7Nn7PXAALVBwACz9nxSkJf8pHK6q8KMwQ,Biliary atresia.mp4,Video
6050090120258868,BAACAgIAAxkBAAIZ8GVgLTBpyrCYBc1XCLpmm-QqMe1tAALWBwACz9nxSgHFnny186wlMwQ,Biliary colic.mp4,Video
7730812519879564,BAACAgIAAxkBAAIZ8WVgLTDVn7mYgMMDRxO7KzxH4z5cAALXBwACz9nxSpRLBeGniHiVMwQ,Carbohydrates and sugars.mp4,Video
2701464878601245,BAACAgIAAxkBAAIZ8mVgLTCKgdqDlvMG8_3DRWHUSgKoAALYBwACz9nxStG-tyDksIOwMwQ,Celiac disease.mp4,Video
7759896425037588,BAACAgIAAxkBAAIZ82VgLTCZAwvVolo83_cJ2xnG8lQIAALZBwACz9nxSq_0bKD5AAG5CjME,Chewing and swallowing.mp4,Video
2361849414001708,BAACAgIAAxkBAAIZ9GVgLTA34OxMYwOflaITNf5Ns1cCAALaBwACz9nxSoGGxwh3j8RFMwQ,Cholestatic liver disease.mp4,Video
9904801874593087,BAACAgIAAxkBAAIZ9WVgLTDQr2_tVtI60fGsPeMGe--aAALbBwACz9nxSoEbi7YAAUqV3zME,Chronic cholecystitis.mp4,Video
9515834293504094,BAACAgIAAxkBAAIZ9mVgLTA7SrhH7jr9MbM_BoScXGDyAALcBwACz9nxSlDdg4dcHr_1MwQ,Chronic pancreatitis.mp4,Video
0240369734778663,BAACAgIAAxkBAAIZ92VgLTAW9jK2sZLBSBWJZG15uxSiAALdBwACz9nxSjyhO-wUynyiMwQ,Cirrhosis.mp4,Video
9009519774731496,BAACAgIAAxkBAAIZ-GVgLTAZkVjoun2FIuVrtPj0W4f3AALeBwACz9nxSstteQnwm6S6MwQ,Colorectal cancer.mp4,Video
5410046411622144,BAACAgIAAxkBAAIZ-WVgLTBCDaJidweai7OFHtHuFt2YAALfBwACz9nxSkqLgkR5BOwcMwQ,Colorectal polyps.mp4,Video
6324144633838151,BAACAgIAAxkBAAIZ-mVgLTDa4CEd3sFv52dnDz6J_83uAALgBwACz9nxSs2ZfIJG5paRMwQ,Crohn's disease.mp4,Video
9820281442670118,BAACAgIAAxkBAAIZ-2VgLTChIqyEcGwE3B6Qb8p9s7spAALhBwACz9nxSpYo9lsDIpLBMwQ,Dental caries disease.mp4,Video
8140512025166800,BAACAgIAAxkBAAIZ_GVgLTB_oUAAAfyf20OU78KEenf9SwAC4gcAAs_Z8UoZ9ZzqPoJn5TME,Diverticulosis and diverticulitis.mp4,Video
8662477392954723,BAACAgIAAxkBAAIZ_WVgLTApzUDnnzh3JOuPtAklaOo9AALjBwACz9nxSvdjKAABoSLofTME,Enteric nervous system and slow waves.mp4,Video
0917129111059433,BAACAgIAAxkBAAIZ_mVgLTB3jYMu0OK_EisUDnCkqOQ6AALkBwACz9nxSreeOzAwvFK6MwQ,Esophageal motility.mp4,Video
1854054136241439,BAACAgIAAxkBAAIZ_2VgLTCQTPuyXwABCzX-3r_Y5fqtWQAC5QcAAs_Z8UohJFvRbsT1lTME,Familial adenomatous polyposis.mp4,Video
6363912765644963,BAACAgIAAxkBAAIaAAFlYC0wmVbkD7e5dvJ6qMR9Qs61LQAC5gcAAs_Z8UoL5BMyOUJw7jME,Fats.mp4,Video
4384838698544874,BAACAgIAAxkBAAIaAWVgLTCAQPMZZ3mhBDJ5Ez_yN_l9AALnBwACz9nxSie7I0XMpu-UMwQ,Gallbladder cancer.mp4,Video
9652179209593840,BAACAgIAAxkBAAIaAmVgLTAZVQ_8W8uA_mhuycZhBHjXAALoBwACz9nxSmD_Xx76y16xMwQ,Gallstone ileus.mp4,Video
5545862628343560,BAACAgIAAxkBAAIaA2VgLTAGBV4694Y0_okgy3n9VkrcAALpBwACz9nxSgved4b8a2VLMwQ,Gallstone.mp4,Video
1003130916104120,BAACAgIAAxkBAAIaBGVgLTAWKXs0qJ7MfvUODgt7sLhTAALqBwACz9nxSm0OLogsIHqlMwQ,Gastric motility and secretions.mp4,Video
7973328738837347,BAACAgIAAxkBAAIaBWVgLTAU8LsUr42ON3JANVAFzqwEAALrBwACz9nxSrUgWesxIpgSMwQ,Gastrointestinal anatomy and physiology.mp4,Video
5796506802601500,BAACAgIAAxkBAAIaBmVgLTCh9yFMrk4j9lMBOEMIDawEAALsBwACz9nxSoNdiCgTEoRrMwQ,Gastroschisis.mp4,Video
8122701974041529,BAACAgIAAxkBAAIaB2VgLTAZw81JQOsYJCF4aU70qVeFAALtBwACz9nxSm878tizkQbdMwQ,Hemochromatosis.mp4,Video
6096429412124626,BAACAgIAAxkBAAIabGVgLYUNnEhyRBu6mornID30CJigAALuBwACz9nxSvoq5ijRDr0EMwQ,Hepatitis.mp4,Video
1197531799380948,BAACAgIAAxkBAAIabWVgLYUdwhJU6xcBOi8_Dd_s0o02AALvBwACz9nxSogUGXXZNrDaMwQ,Hepatocellular carcinoma.mp4,Video
3875529054751147,BAACAgIAAxkBAAIabmVgLYWVHiporKlHRjm56SvRGqipAALwBwACz9nxSuGzTU-a5UVUMwQ,Hirschsprung's disease.mp4,Video
1571094395019051,BAACAgIAAxkBAAIab2VgLYX6xvYWiUJR8o8LZtk7gXm8AALxBwACz9nxSsk-nR69Pc6uMwQ,Hydration.mp4,Video
1377725751797820,BAACAgIAAxkBAAIacGVgLYU9vTensAZP9q5AfoL0UbhUAALyBwACz9nxSqR2n0K6mUkmMwQ,Hypertrophic pyloric stenosis.mp4,Video
5532464429533682,BAACAgIAAxkBAAIacWVgLYX9anliJWOEtpT9QfV0edQ-AALzBwACz9nxSgTWrK8EcfgoMwQ,Intestinal atresia.mp4,Video
9416425850807655,BAACAgIAAxkBAAIacmVgLYUbaaOFpGjvgwSbHnLtK_97AAL0BwACz9nxSgZR93kHQYmiMwQ,Intussusception.mp4,Video
5819356965512488,BAACAgIAAxkBAAIac2VgLYUrDY1MKbDPDI91tN3RqT00AAL1BwACz9nxSvJM2AIgSehuMwQ,Irritable bowel syndrome.mp4,Video
6422374979714945,BAACAgIAAxkBAAIadGVgLYU9L26AmFwrrIrWwjvT5NLoAAL3BwACz9nxSqHM9PxP300qMwQ,Juvenile polyposis syndrome.mp4,Video
8358148772737914,BAACAgIAAxkBAAIadWVgLYV7fgJE0Rm99WPHz9gfteteAAL4BwACz9nxSoxSkIy563rvMwQ,Lactose intolerance.mp4,Video
7675999712713059,BAACAgIAAxkBAAIadmVgLYXKX0wHx3wSKVAKvJibQqSNAAL5BwACz9nxSiVnGmcWZLQxMwQ,Laxatives and cathartics.mp4,Video
4782437744051024,BAACAgIAAxkBAAIad2VgLYXEINPTAo48__-N8mVYtgkOAAL6BwACz9nxSo3LDtGOF-YwMwQ,Liver anatomy and physiology.mp4,Video
3681772608548497,BAACAgIAAxkBAAIaeGVgLYU2f393F1Zsfec_StfrBwFMAAL7BwACz9nxShksfD_kjbDaMwQ,Neonatal hepatitis.mp4,Video
1565443948090963,BAACAgIAAxkBAAIaeWVgLYVNOwU_1dBlYj938DZk61CaAAL8BwACz9nxSlg9f6OOFQ0jMwQ,Non-alcoholic fatty liver disease.mp4,Video
6261780186882761,BAACAgIAAxkBAAIaemVgLYUxZTds0Dnp2s0MuiC-cuqMAAL9BwACz9nxSjA4F5K0dHqXMwQ,Omphalocele.mp4,Video
0771380789972324,BAACAgIAAxkBAAIae2VgLYV5qBL6uBAljm14EsUho6vtAAL_BwACz9nxSufWW_ImPk1cMwQ,Oral cancer.mp4,Video
5396015154870323,BAACAgIAAxkBAAIafGVgLYU3AcYDMHOyXChNuEBE9NwXAAMIAALP2fFKwPy_62byrrIzBA,Pancreatic cancer.mp4,Video
1663005188926315,BAACAgIAAxkBAAIafWVgLYXGNIYMKUu6oo9F5WsovP9sAAIBCAACz9nxSoj0bQxiDYInMwQ,Pancreatic secretion.mp4,Video
4253581144504522,BAACAgIAAxkBAAIafmVgLYWaOX-9gqMAATdGKO2EwLV9lQACAggAAs_Z8UpkHsL-Q93_tzME,Peptic ulcer.mp4,Video
5852541412675150,BAACAgIAAxkBAAIaf2VgLYWSWPHT7chDTo04vGKufpesAAIECAACz9nxSkqAzuKwptrXMwQ,Peutz-Jeghers syndrome.mp4,Video
9530859102371297,BAACAgIAAxkBAAIagGVgLYV0-7LSc_TIb8uQTTb18cpwAAIFCAACz9nxSsT6YcZpZmWvMwQ,Primary biliary cirrhosis.mp4,Video
1396967060984303,BAACAgIAAxkBAAIagWVgLYWDSSgogD5mAzF1dk0trZ1MAAIGCAACz9nxSp5hIWyV2tRiMwQ,Primary sclerosing cholangitis.mp4,Video
4551260265199250,BAACAgIAAxkBAAIagmVgLYVXre2LOeosu7jDww9R6knwAAIHCAACz9nxSt6aZlm8zwHeMwQ,Pulpitis.mp4,Video
6992161626629399,BAACAgIAAxkBAAIag2VgLYVySCfcf10Px7w0pYpcOeryAAIICAACz9nxSqgGlbpZjwukMwQ,Satiety.mp4,Video
1452682400373349,BAACAgIAAxkBAAIahGVgLYV_0YaRq6PObfv2oge1Pt90AAIJCAACz9nxSoRsFPMmVElmMwQ,Sialadenitis.mp4,Video
4475563572319382,BAACAgIAAxkBAAIahWVgLYVzAx8i6EHJAAFVEAXdU2TjkQACCwgAAs_Z8Uoyc3J4lYBajDME,Small bowel ischemia and infarction.mp4,Video
2452679093100770,BAACAgIAAxkBAAIahmVgLYUznfFiWoIP95rjwusiFm_6AAIMCAACz9nxSkCTKiXU8AJHMwQ,Temporomandibular joint dysfunction.mp4,Video
8002805047587026,BAACAgIAAxkBAAIah2VgLYUAAU6CzwqF7LOxgDseo0j6AAMNCAACz9nxSucabzIcW0RJMwQ,Thyroglossal duct cyst.mp4,Video
8016377932233984,BAACAgIAAxkBAAIaiGVgLYV6fpP8oPtd072fSQdlFfY6AAIOCAACz9nxSpHY3xOgi0DLMwQ,Tropical sprue.mp4,Video
8138312926539995,BAACAgIAAxkBAAIaiWVgLYXW_cUCaPzyv-GbdtvRRP8kAAIPCAACz9nxSto48FI_vHMvMwQ,Ulcerative colitis.mp4,Video
6265280549966804,BAACAgIAAxkBAAIaimVgLYXz1Dz2X6L8snpbjGOiKWs2AAIQCAACz9nxSscgQdjGtsXdMwQ,Volvulus.mp4,Video
5144817524719687,BAACAgIAAxkBAAIai2VgLYWCVIR34W5bFr1RV3QroeVzAAIRCAACz9nxSks_gHRDKdBJMwQ,Warthin's tumor.mp4,Video
2822034419772990,BAACAgIAAxkBAAIajGVgLYU4xwsJFRTCRR08IITkbMTkAAISCAACz9nxSsvr1Q2XKG-1MwQ,Wilson's disease.mp4,Video
7747960842409676,BQACAgIAAxkBAAIajWVgLYXi4YLkeJa2z9Ka2ab8x8BvAAITCAACz9nxSnIVt6AOYTrzMwQ,"Airflow, pressure and resistance.mp4",Document
7006003612136211,BAACAgIAAxkBAAIajmVgLYU6CCteNWHHsixv_3MjhAMRAAIUCAACz9nxSkho2FOA-U8pMwQ,Allergic Rhinits.mp4,Video
9829131709499031,BAACAgIAAxkBAAIaj2VgLYW1El3Fv4qQpg4L4VO1kC03AAIVCAACz9nxSt1tI2QtFlT_MwQ,Alpha 1 Antitrypsin Deficiency.mp4,Video
8279520204788866,BAACAgIAAxkBAAIakGVgLYVhsaxlLS3kJ7DeBmJGSpZpAAIWCAACz9nxSvaRt1j4O_1uMwQ,Alveolar Gas Equation.mp4,Video
3314446322157770,BAACAgIAAxkBAAIakWVgLYXaeUqQd_HL62EOWwL8zae4AAIXCAACz9nxSlP7C-ZHaERtMwQ,Alveolar surface tension and surfactant.mp4,Video
0868799535403829,BAACAgIAAxkBAAIakmVgLYXZkbqrkUKDx5PQdhfPCqYXAAIYCAACz9nxSmgtwZI2CyhfMwQ,Anatomic and Physiologic dead space.mp4,Video
5485218355850380,BAACAgIAAxkBAAIak2VgLYXdhNdo_cfhbCUZHF-HYz27AAIZCAACz9nxSuXw42FJtLJsMwQ,Antihistamine for allergies.mp4,Video
4811831881299698,BAACAgIAAxkBAAIalGVgLYXp4UTp4HZp_LU5B2MMuFHoAAIbCAACz9nxSkhqr7j_idynMwQ,Asthma.mp4,Video
6632933310958248,BAACAgIAAxkBAAIalWVgLYUyEiL1UIsFlnvIzUoe8g_RAAIcCAACz9nxSrXYGkWFhNwZMwQ,Bacterial Epiglottitis.mp4,Video
2576119355198536,BAACAgIAAxkBAAIalmVgLYWZz41l285ieAABVTIInOoFnAACHQgAAs_Z8UpQXOiUXqJxjTME,Bronchiectasis.mp4,Video
4268803685172044,BAACAgIAAxkBAAIal2VgLYWdqL9TqUdytNu6kLCUPI7jAAIeCAACz9nxSqbAkJ0GqQ1_MwQ,Bronchodilators Beta 2-agonists and muscarinic antagonists.mp4,Video
5921003637717041,BAACAgIAAxkBAAIamGVgLYXxt4qGtxZ7UJ-SPg5AWEtUAAIfCAACz9nxSifmWPWYLKWAMwQ,Bronchodilators Leukotriene antagonists and methylxanthines.mp4,Video
5427891306992175,BAACAgIAAxkBAAIamWVgLYVh2zqlehuFiXV6_B_y1RsSAAIgCAACz9nxSgqo0bcZ332cMwQ,Carbon dioxide transport in blood.mp4,Video
7488686255558937,BAACAgIAAxkBAAIammVgLYXHa4ByH_v_FYgHbSJPNMWfAAIiCAACz9nxSvTGW_SldC6bMwQ,Chronic Bronchitis.mp4,Video
4988093161476430,BAACAgIAAxkBAAIam2VgLYXvvgvqZYg2CGSWCINvPOXRAAIkCAACz9nxSiqX8CZVqyXQMwQ,Cystic Fibrosis.mp4,Video
3399004131865139,BAACAgIAAxkBAAIanGVgLYVZgQmV8XeHYeYSkXRFGMS5AAIlCAACz9nxSm8AARZz_4DYdTME,Diffusion-limited and perfusion-limited gas exchange.mp4,Video
9933405412260721,BAACAgIAAxkBAAIanWVgLYXWu-ifWgABFgG8Y4j8-Ga-TgACJwgAAs_Z8UoIZHKbyJTAojME,Emphysema.mp4,Video
7624678777290482,BAACAgIAAxkBAAIanmVgLYVjA00_yDH1BUKLjDC2bS5cAAIoCAACz9nxSr1k82ZXH-2UMwQ,Erythropoitein.mp4,Video
0046475252761321,BAACAgIAAxkBAAIan2VgLYU7_WusSBFxLUW0AQoBCr0SAAIpCAACz9nxSlLQ2veEg5YbMwQ,Hypoxemia and Hypoxia.mp4,Video
2679688231643980,BAACAgIAAxkBAAIaoGVgLYXcre7A1HhgWndJHZjAtCMpAAIqCAACz9nxSlsh_EwiX40iMwQ,Idiopathic Pulmonary Fibrosis.mp4,Video
9695315800119223,BAACAgIAAxkBAAIaoWVgLYXFwbMUY1BUYWnUKaLD_-tGAAIrCAACz9nxSqHxzSfrXxyYMwQ,Laryngitis.mp4,Video
3807894718918736,BAACAgIAAxkBAAIaomVgLYUbRP8ntUaicrDJP5YQNsdwAAIsCAACz9nxSodWVvUaaI2KMwQ,Lung volumes and Capacities.mp4,Video
1813775327820703,BAACAgIAAxkBAAIao2VgLYVJAi9rldAwvy6Eyz1q_mjPAAItCAACz9nxSvUK7WNFVkFTMwQ,Nasal Polyps.mp4,Video
6711540960619204,BAACAgIAAxkBAAIapGVgLYU8kCzV4PLKNTxKMu6N76P-AAIuCAACz9nxSi6EwYpwPqOeMwQ,Oxygen binding capacity and oxygen content.mp4,Video
1347732191385789,BAACAgIAAxkBAAIapWVgLYVq-TQfa8sscmXnuDBAm1q_AAIvCAACz9nxSm1I6Ip6oX0zMwQ,Oxygen-hemoglobin dissociation curve.mp4,Video
8635892962083522,BAACAgIAAxkBAAIapmVgLYVPbDiAoeD5ZSBx4YtLDWhDAAIwCAACz9nxSh599dqWDFvBMwQ,Pleural Effusion.mp4,Video
1337899884530855,BAACAgIAAxkBAAIap2VgLYW9Kfl5KHGmoKajnr0VYCYbAAIxCAACz9nxSnIm5AotrKGOMwQ,Pneumonia.mp4,Video
2207472295220040,BAACAgIAAxkBAAIaqGVgLYX87AS1Ju-jbrSyWPcGOuReAAIyCAACz9nxShs-0JgI8LFDMwQ,Pneumothorax.mp4,Video
9810636452192050,BAACAgIAAxkBAAIaqWVgLYX9S7i-4m3SXzrN1r5IcqDSAAIzCAACz9nxSmmHPMSXMYb_MwQ,Pulmonary corticosteroids and mast cell inhibitors.mp4,Video
0813813315574457,BAACAgIAAxkBAAIaqmVgLYVlCQrobmziINXAJFIIAiCXAAI0CAACz9nxSg7_Z34ZLWEvMwQ,Pulmonary shunts.mp4,Video
9028914721116021,BAACAgIAAxkBAAIaq2VgLYWPOH0uBdNxeFQVJpCSi1HzAAI2CAACz9nxSuuI1d1aMv93MwQ,Regulation of pulmonary blood flow.mp4,Video
8424151289424937,BAACAgIAAxkBAAIarGVgLYUvlQRe-tqJbH6_edFeSUvDAAI3CAACz9nxSvBoRFWPBrJBMwQ,Respiratory Anatomy and Physiology.mp4,Video
1668557610543382,BAACAgIAAxkBAAIarWVgLYU1Mnt9pNnkBKQLRQfZlmVxAAI4CAACz9nxSotMQO7SaHvaMwQ,Respiratory Syncitial Virus.mp4,Video
9746778720055386,BAACAgIAAxkBAAIarmVgLYUjELXU6jG1CWgHS3eoh6a0AAI5CAACz9nxShP2vLfNvSf8MwQ,Restrictive Lung Disease.mp4,Video
9423058870648774,BAACAgIAAxkBAAIar2VgLYWcr2Mj-HcZ2O8NGLLS5P2pAAI6CAACz9nxSgcqlStJ6eLvMwQ,Retropharyngeal  and Peritonsillar Abscesses.mp4,Video
5971890957728621,BAACAgIAAxkBAAIasGVgLYVNm8MBCOO1GdHtaqBpgJi2AAI7CAACz9nxSr54TeAONMnFMwQ,Sarcoidosis.mp4,Video
7432048166975657,BAACAgIAAxkBAAIasWVgLYXqHJ7wFKWBn9IGgnNzq20eAAI8CAACz9nxSuhMwJm1lvM7MwQ,Sinusitis.mp4,Video
0295415802978289,BAACAgIAAxkBAAIasmVgLYUN8_BOwgABbCg7PbStNW90JAACPQgAAs_Z8UoXrhok3rzMHTME,Upper Respiratory Tract Infection.mp4,Video
3197870991430088,BAACAgIAAxkBAAIas2VgLYW_g70LUIUE7awS47CQZTT8AAI-CAACz9nxSh-wDEQMpmHKMwQ,Ventilation perfusion ratios and V Q mismatch.mp4,Video
3553832481897148,BAACAgIAAxkBAAIatGVgLYUMZnVZISJwxUWntXCRVFyUAAI_CAACz9nxSjr1rPrida9XMwQ,Ventilation.mp4,Video
5231020105272608,BAACAgIAAxkBAAIatWVgLYWbHY-V2AtZdfLhd6_ndnE6AAJACAACz9nxSlONf6uWRi4SMwQ,Zones of pulmonary blood flow.mp4,Video
7061014434932420,BQACAgIAAxkBAAIatmVgLYUnJ7i9PpGUJR9lfWdPIa3EAAJBCAACz9nxSojY4UxGjdV6MwQ,Alport syndrome.mp4,Document
9148097349386913,BQACAgIAAxkBAAIat2VgLYVcYZ3V6TPPVxe-izO0uIkuAAJCCAACz9nxStg1ydik0vrtMwQ,Angelman syndrome.mp4,Document
8742254387086483,BAACAgIAAxkBAAIauGVgLYUybF7tA6Cq8VldjCorlmhIAAJDCAACz9nxSjgcA35FssuzMwQ,Cell cycle.mp4,Video
0766721901920886,BAACAgIAAxkBAAIauWVgLYXB8HjCmYHcmYnvkG_UJARxAAJECAACz9nxSpCgXFznxc73MwQ,Cri du chat syndrome.mp4,Video
6964878769993167,BAACAgIAAxkBAAIaumVgLYROkSbbBbs7t8sb_NHt4NivAAJFCAACz9nxShqEQgH7P-GAMwQ,DNA cloning.mp4,Video
5203969677697655,BAACAgIAAxkBAAIau2VgLYR6Y8yn-docuOrt8xPl8KNEAAJGCAACz9nxSvcHeoAVaOnbMwQ,DNA damage and repair.mp4,Video
4773654334068652,BAACAgIAAxkBAAIavGVgLYSnmzBFcmV54JIHUUjCpj2aAAJHCAACz9nxSjXM3tkijCmGMwQ,DNA mutations.mp4,Video
5661790495080581,BAACAgIAAxkBAAIavWVgLYThwHIrgOqqb9mLG5kDdvq1AAJICAACz9nxSvSi8MUQJ0r1MwQ,DNA replication.mp4,Video
8311883132667087,BAACAgIAAxkBAAIavmVgLYRml6UwDYj0mkQuSPOYxgOJAAJJCAACz9nxSjO2UpAl-vHJMwQ,DNA structure.mp4,Video
